"ensembl_gene_id" "hgnc_symbol" "chromosome_name" "start_position" "end_position" "strand" "length"
"373" "ENSG00000117525" "F3" "1" 94529173 94541759 -1 12586
"374" "ENSG00000117528" "ABCD3" "1" 94418389 94518666 1 100277
"375" "ENSG00000117533" "VAMP4" "1" 171700160 171742074 -1 41914
"376" "ENSG00000117543" "DPH5" "1" 100989623 101026088 -1 36465
"377" "ENSG00000117560" "FASLG" "1" 172659103 172666876 1 7773
"378" "ENSG00000117569" "PTBP2" "1" 96721665 96823738 1 102073
"379" "ENSG00000117586" "TNFSF4" "1" 173183731 173207331 -1 23600
"380" "ENSG00000117592" "PRDX6" "1" 173477330 173488815 1 11485
"381" "ENSG00000117593" "DARS2" "1" 173824653 173858808 1 34155
"382" "ENSG00000117594" "HSD11B1" "1" 209686178 209734949 1 48771
"383" "ENSG00000117595" "IRF6" "1" 209785617 209806175 -1 20558
"384" "ENSG00000117597" "UTP25" "1" 209827972 209857565 1 29593
"385" "ENSG00000117598" "PLPPR5" "1" 98890245 99005032 -1 114787
"386" "ENSG00000117600" "PLPPR4" "1" 99264292 99309590 1 45298
"387" "ENSG00000117601" "SERPINC1" "1" 173903800 173917327 -1 13527
"388" "ENSG00000117602" "RCAN3" "1" 24502351 24541040 1 38689
"389" "ENSG00000117614" "SYF2" "1" 25222276 25232502 -1 10226
"390" "ENSG00000117616" "RSRP1" "1" 25242249 25338213 -1 95964
"391" "ENSG00000117620" "SLC35A3" "1" 99969351 100035634 1 66283
"392" "ENSG00000117625" "RCOR3" "1" 211258377 211316385 1 58008
"393" "ENSG00000117632" "STMN1" "1" 25884181 25906991 -1 22810
"394" "ENSG00000117640" "MTFR1L" "1" 25818640 25832942 1 14302
"395" "ENSG00000117643" "MAN1C1" "1" 25616791 25786206 1 169415
"396" "ENSG00000117650" "NEK2" "1" 211658657 211675630 -1 16973
"397" "ENSG00000117676" "RPS6KA1" "1" 26529761 26575030 1 45269
"398" "ENSG00000117682" "DHDDS" "1" 26432282 26471306 1 39024
"399" "ENSG00000117691" "NENF" "1" 212432920 212446379 1 13459
"400" "ENSG00000117697" "NSL1" "1" 212726153 212791782 -1 65629
"401" "ENSG00000117707" "PROX1" "1" 213983181 214041510 1 58329
"402" "ENSG00000117713" "ARID1A" "1" 26693236 26782104 1 88868
"403" "ENSG00000117724" "CENPF" "1" 214603195 214664571 1 61376
"404" "ENSG00000117748" "RPA2" "1" 27891524 27914746 -1 23222
"405" "ENSG00000117751" "PPP1R8" "1" 27830782 27851676 1 20894
"406" "ENSG00000117758" "STX12" "1" 27773219 27824443 1 51224
"407" "ENSG00000117791" "MTARC2" "1" 220748225 220784815 1 36590
"408" "ENSG00000117834" "SLC5A9" "1" 48222685 48248644 1 25959
"409" "ENSG00000117859" "OSBPL9" "1" 51577179 51798427 1 221248
"410" "ENSG00000117862" "TXNDC12" "1" 52020131 52055191 -1 35060
"411" "ENSG00000118193" "KIF14" "1" 200551497 200620751 -1 69254
"412" "ENSG00000118194" "TNNT2" "1" 201359008 201377764 -1 18756
"413" "ENSG00000118197" "DDX59" "1" 200623896 200669907 -1 46011
"414" "ENSG00000118200" "CAMSAP2" "1" 200738893 200860704 1 121811
"415" "ENSG00000118217" "ATF6" "1" 161766298 161977574 1 211276
"416" "ENSG00000118292" "C1orf54" "1" 150268200 150280916 1 12716
"417" "ENSG00000118298" "CA14" "1" 150257251 150265078 1 7827
"418" "ENSG00000118454" "ANKRD13C" "1" 70258999 70354734 -1 95735
"419" "ENSG00000118473" "SGIP1" "1" 66533267 66751139 1 217872
"420" "ENSG00000118655" "DCLRE1B" "1" 113905213 113914086 1 8873
"421" "ENSG00000118729" "CASQ2" "1" 115700021 115768714 -1 68693
"422" "ENSG00000118733" "OLFM3" "1" 101802560 101996926 -1 194366
"423" "ENSG00000118873" "RAB3GAP2" "1" 220148293 220272529 -1 124236
"424" "ENSG00000119535" "CSF3R" "1" 36466043 36483278 -1 17235
"425" "ENSG00000120332" "TNN" "1" 175067833 175148075 1 80242
"426" "ENSG00000120333" "MRPS14" "1" 175010789 175023425 -1 12636
"427" "ENSG00000120334" "CENPL" "1" 173799550 173824883 -1 25333
"428" "ENSG00000120337" "TNFSF18" "1" 173039202 173050941 -1 11739
"429" "ENSG00000120341" "SEC16B" "1" 177923956 177984303 -1 60347
"430" "ENSG00000120370" "GORAB" "1" 170531819 170553834 1 22015
"431" "ENSG00000120656" "TAF12" "1" 28587829 28648291 -1 60462
"432" "ENSG00000120937" "NPPB" "1" 11857464 11858945 -1 1481
"433" "ENSG00000120942" "UBIAD1" "1" 11273198 11296049 1 22851
"434" "ENSG00000120948" "TARDBP" "1" 11012344 11030528 1 18184
"435" "ENSG00000120949" "TNFRSF8" "1" 12063303 12144207 1 80904
"436" "ENSG00000120952" "PRAMEF2" "1" 12857086 12861909 1 4823
"437" "ENSG00000121310" "ECHDC2" "1" 52895910 52927212 -1 31302
"438" "ENSG00000121446" "RGSL1" "1" 182409192 182560599 1 151407
"439" "ENSG00000121454" "LHX4" "1" 180230264 180278984 1 48720
"440" "ENSG00000121481" "RNF2" "1" 185045526 185102603 1 57077
"441" "ENSG00000121486" "TRMT1L" "1" 185118101 185157072 -1 38971
"442" "ENSG00000121634" "GJA8" "1" 147902795 147909269 1 6474
"443" "ENSG00000121753" "ADGRB2" "1" 31727117 31764893 -1 37776
"444" "ENSG00000121764" "HCRTR1" "1" 31617686 31632518 1 14832
"445" "ENSG00000121766" "ZCCHC17" "1" 31296982 31364953 1 67971
"446" "ENSG00000121769" "FABP3" "1" 31365253 31376850 -1 11597
"447" "ENSG00000121774" "KHDRBS1" "1" 32013868 32060850 1 46982
"448" "ENSG00000121775" "TMEM39B" "1" 32072031 32102866 1 30835
"449" "ENSG00000121851" "POLR3GL" "1" 145964690 145978848 1 14158
"450" "ENSG00000121900" "TMEM54" "1" 32894594 32901438 -1 6844
"451" "ENSG00000121903" "ZSCAN20" "1" 33472645 33501643 1 28998
"452" "ENSG00000121904" "CSMD2" "1" 33513998 34165842 -1 651844
"453" "ENSG00000121905" "HPCA" "1" 32885994 32898441 1 12447
"454" "ENSG00000121931" "LRIF1" "1" 110947190 110963965 -1 16775
"455" "ENSG00000121933" "TMIGD3" "1" 111483348 111563962 -1 80614
"456" "ENSG00000121940" "CLCC1" "1" 108881885 108963527 -1 81642
"457" "ENSG00000121957" "GPSM2" "1" 108875350 108934545 1 59195
"458" "ENSG00000122176" "FMOD" "1" 203340628 203351758 -1 11130
"459" "ENSG00000122180" "MYOG" "1" 203083129 203086012 -1 2883
"460" "ENSG00000122188" "LAX1" "1" 203765177 203776372 1 11195
"461" "ENSG00000122218" "COPA" "1" 160288594 160343273 -1 54679
"462" "ENSG00000122223" "CD244" "1" 160830160 160862887 -1 32727
"463" "ENSG00000122224" "LY9" "1" 160796074 160828261 1 32187
"464" "ENSG00000122406" "RPL5" "1" 92832013 92841924 1 9911
"465" "ENSG00000122417" "ODF2L" "1" 86346824 86396342 -1 49518
"466" "ENSG00000122420" "PTGFR" "1" 78303884 78540701 1 236817
"467" "ENSG00000122432" "SPATA1" "1" 84506300 84566194 1 59894
"468" "ENSG00000122435" "TRMT13" "1" 100133150 100150496 1 17346
"469" "ENSG00000122477" "LRRC39" "1" 100148448 100178273 -1 29825
"470" "ENSG00000122481" "RWDD3" "1" 95234210 95247225 1 13015
"471" "ENSG00000122482" "ZNF644" "1" 90915298 91022272 -1 106974
"472" "ENSG00000122483" "CCDC18" "1" 93179919 93278730 1 98811
"473" "ENSG00000122484" "RPAP2" "1" 92299059 92402056 1 102997
"474" "ENSG00000123080" "CDKN2C" "1" 50960745 50974634 1 13889
"475" "ENSG00000123091" "RNF11" "1" 51236273 51273447 1 37174
"476" "ENSG00000123472" "ATPAF1" "1" 46632737 46673867 -1 41130
"477" "ENSG00000123473" "STIL" "1" 47250139 47314892 -1 64753
"478" "ENSG00000123684" "LPGAT1" "1" 211743457 211830763 -1 87306
"479" "ENSG00000123685" "BATF3" "1" 212686417 212699840 -1 13423
"480" "ENSG00000123689" "G0S2" "1" 209675412 209676390 1 978
"481" "ENSG00000123836" "PFKFB2" "1" 207034366 207081024 1 46658
"482" "ENSG00000123838" "C4BPA" "1" 207104233 207144972 1 40739
"483" "ENSG00000123843" "C4BPB" "1" 207088860 207099993 1 11133
"484" "ENSG00000125459" "MSTO1" "1" 155610205 155614951 1 4746
"485" "ENSG00000125462" "MIR9-1HG" "1" 156404250 156456763 -1 52513
"486" "ENSG00000125703" "ATG4C" "1" 62784132 62865516 1 81384
"487" "ENSG00000125944" "HNRNPR" "1" 23303771 23344336 -1 40565
"488" "ENSG00000125945" "ZNF436" "1" 23359448 23369836 -1 10388
"489" "ENSG00000126067" "PSMB2" "1" 35599541 35641526 -1 41985
"490" "ENSG00000126070" "AGO3" "1" 35930718 36072500 1 141782
"491" "ENSG00000126088" "UROD" "1" 45010950 45015575 1 4625
"492" "ENSG00000126091" "ST3GAL3" "1" 43705824 43931165 1 225341
"493" "ENSG00000126106" "TMEM53" "1" 44635238 44674481 -1 39243
"494" "ENSG00000126107" "HECTD3" "1" 45002540 45011324 -1 8784
"495" "ENSG00000126698" "DNAJC8" "1" 28199456 28233029 -1 33573
"496" "ENSG00000126705" "AHDC1" "1" 27534035 27604431 -1 70396
"497" "ENSG00000126709" "IFI6" "1" 27666064 27672212 -1 6148
"498" "ENSG00000127054" "INTS11" "1" 1311585 1324687 -1 13102
"499" "ENSG00000127074" "RGS13" "1" 192636138 192660311 1 24173
"500" "ENSG00000127124" "HIVEP3" "1" 41506365 42035925 -1 529560
"501" "ENSG00000127125" "PPCS" "1" 42456117 42473385 1 17268
"502" "ENSG00000127129" "EDN2" "1" 41478775 41484683 -1 5908
"503" "ENSG00000127423" "AUNIP" "1" 25831913 25859458 -1 27545
"504" "ENSG00000127463" "EMC1" "1" 19215660 19251552 -1 35892
"505" "ENSG00000127472" "PLA2G5" "1" 20028179 20091911 1 63732
"506" "ENSG00000127481" "UBR4" "1" 19074510 19210266 -1 135756
"507" "ENSG00000127483" "HP1BP3" "1" 20740266 20787323 -1 47057
"508" "ENSG00000127603" "MACF1" "1" 39081316 39487177 1 405861
"509" "ENSG00000130695" "CEP85" "1" 26234200 26278808 1 44608
"510" "ENSG00000130762" "ARHGEF16" "1" 3454665 3481113 1 26448
"511" "ENSG00000130764" "LRRC47" "1" 3778559 3796498 -1 17939
"512" "ENSG00000130766" "SESN2" "1" 28259518 28282491 1 22973
"513" "ENSG00000130768" "SMPDL3B" "1" 27935000 27959157 1 24157
"514" "ENSG00000130770" "ATP5IF1" "1" 28236109 28246906 1 10797
"515" "ENSG00000130772" "MED18" "1" 28329002 28335965 1 6963
"516" "ENSG00000130775" "THEMIS2" "1" 27872543 27886685 1 14142
"517" "ENSG00000130939" "UBE4B" "1" 10032832 10181239 1 148407
"518" "ENSG00000130940" "CASZ1" "1" 10636604 10796650 -1 160046
"519" "ENSG00000131233" "GJA9" "1" 38874069 38881587 -1 7518
"520" "ENSG00000131236" "CAP1" "1" 40040233 40072649 1 32416
"521" "ENSG00000131238" "PPT1" "1" 40072710 40097260 -1 24550
"522" "ENSG00000131584" "ACAP3" "1" 1292390 1309609 -1 17219
"523" "ENSG00000131591" "C1orf159" "1" 1081818 1116361 -1 34543
"524" "ENSG00000131686" "CA6" "1" 8945867 8975092 1 29225
"525" "ENSG00000131697" "NPHP4" "1" 5862811 5992473 -1 129662
"526" "ENSG00000131778" "CHD1L" "1" 147242654 147295765 1 53111
"527" "ENSG00000131779" "PEX11B" "1" 145911350 145918717 -1 7367
"528" "ENSG00000131781" "FMO5" "1" 147175351 147243050 -1 67699
"529" "ENSG00000131788" "PIAS3" "1" 145848522 145859836 -1 11314
"530" "ENSG00000131791" "PRKAB2" "1" 147155106 147172550 -1 17444
"531" "ENSG00000131910" "NR0B2" "1" 26911489 26913975 -1 2486
"532" "ENSG00000131914" "LIN28A" "1" 26410817 26429728 1 18911
"533" "ENSG00000132122" "SPATA6" "1" 48295373 48472208 -1 176835
"534" "ENSG00000132128" "LRRC41" "1" 46261196 46303616 -1 42420
"535" "ENSG00000132185" "FCRLA" "1" 161706972 161714352 1 7380
"536" "ENSG00000132196" "HSD17B7" "1" 162790702 162812823 1 22121
"537" "ENSG00000132485" "ZRANB2" "1" 71063291 71081289 -1 17998
"538" "ENSG00000132676" "DAP3" "1" 155687960 155739010 1 51050
"539" "ENSG00000132677" "RHBG" "1" 156369211 156385219 1 16008
"540" "ENSG00000132680" "KHDC4" "1" 155913045 155934413 -1 21368
"541" "ENSG00000132681" "ATP1A4" "1" 160151586 160186980 1 35394
"542" "ENSG00000132688" "NES" "1" 156668763 156677407 -1 8644
"543" "ENSG00000132692" "BCAN" "1" 156641390 156659532 1 18142
"544" "ENSG00000132693" "CRP" "1" 159712289 159714589 -1 2300
"545" "ENSG00000132694" "ARHGEF11" "1" 156934840 157045742 -1 110902
"546" "ENSG00000132698" "RAB25" "1" 156061160 156070504 1 9344
"547" "ENSG00000132702" "HAPLN2" "1" 156619331 156625725 1 6394
"548" "ENSG00000132703" "APCS" "1" 159587826 159588865 1 1039
"549" "ENSG00000132704" "FCRL2" "1" 157745733 157777132 -1 31399
"550" "ENSG00000132716" "DCAF8" "1" 160215715 160262549 -1 46834
"551" "ENSG00000132718" "SYT11" "1" 155859567 155885199 1 25632
"552" "ENSG00000132763" "MMACHC" "1" 45500300 45513382 1 13082
"553" "ENSG00000132768" "DPH2" "1" 43970000 43973369 1 3369
"554" "ENSG00000132773" "TOE1" "1" 45340052 45343973 1 3921
"555" "ENSG00000132780" "NASP" "1" 45583846 45618904 1 35058
"556" "ENSG00000132781" "MUTYH" "1" 45329163 45340893 -1 11730
"557" "ENSG00000132849" "PATJ" "1" 61742477 62178675 1 436198
"558" "ENSG00000132854" "KANK4" "1" 62236165 62319434 -1 83269
"559" "ENSG00000132855" "ANGPTL3" "1" 62597520 62606313 1 8793
"560" "ENSG00000132879" "FBXO44" "1" 11654375 11663327 1 8952
"561" "ENSG00000132881" "CPLANE2" "1" 16231692 16237183 -1 5491
"562" "ENSG00000132906" "CASP9" "1" 15490832 15526534 -1 35702
"563" "ENSG00000133048" "CHI3L1" "1" 203178931 203186704 -1 7773
"564" "ENSG00000133055" "MYBPH" "1" 203167811 203175826 -1 8015
"565" "ENSG00000133056" "PIK3C2B" "1" 204422628 204494805 -1 72177
"566" "ENSG00000133059" "DSTYK" "1" 205142505 205211702 -1 69197
"567" "ENSG00000133063" "CHIT1" "1" 203212827 203273641 -1 60814
"568" "ENSG00000133065" "SLC41A1" "1" 205789094 205813748 -1 24654
"569" "ENSG00000133067" "LGR6" "1" 202193799 202319781 1 125982
"570" "ENSG00000133069" "TMCC2" "1" 205227946 205285632 1 57686
"571" "ENSG00000133216" "EPHB2" "1" 22710839 22921500 1 210661
"572" "ENSG00000133226" "SRRM1" "1" 24631716 24673281 1 41565
"573" "ENSG00000134183" "GNAT2" "1" 109603091 109619929 -1 16838
"574" "ENSG00000134184" "GSTM1" "1" 109687814 109709039 1 21225
"575" "ENSG00000134186" "PRPF38B" "1" 108692310 108702928 1 10618
"576" "ENSG00000134193" "REG4" "1" 119794017 119811580 -1 17563
"577" "ENSG00000134198" "TSPAN2" "1" 115048011 115089503 -1 41492
"578" "ENSG00000134200" "TSHB" "1" 115029826 115034302 1 4476
"579" "ENSG00000134201" "GSTM5" "1" 109711780 109775428 1 63648
"580" "ENSG00000134202" "GSTM3" "1" 109733932 109741038 -1 7106
"581" "ENSG00000134207" "SYT6" "1" 114089291 114153880 -1 64589
"582" "ENSG00000134215" "VAV3" "1" 107571161 107965180 -1 394019
"583" "ENSG00000134216" "CHIA" "1" 111290851 111320566 1 29715
"584" "ENSG00000134222" "PSRC1" "1" 109279556 109283186 -1 3630
"585" "ENSG00000134240" "HMGCS2" "1" 119748002 119768905 -1 20903
"586" "ENSG00000134242" "PTPN22" "1" 113813811 113871753 -1 57942
"587" "ENSG00000134243" "SORT1" "1" 109309568 109397918 -1 88350
"588" "ENSG00000134245" "WNT2B" "1" 112466541 112530165 1 63624
"589" "ENSG00000134247" "PTGFRN" "1" 116909916 116990353 1 80437
"590" "ENSG00000134248" "LAMTOR5" "1" 110401249 110407942 -1 6693
"591" "ENSG00000134249" "ADAM30" "1" 119893533 119896515 -1 2982
"592" "ENSG00000134250" "NOTCH2" "1" 119911553 120100779 -1 189226
"593" "ENSG00000134253" "TRIM45" "1" 117111060 117122587 -1 11527
"594" "ENSG00000134255" "CEPT1" "1" 111139627 111185104 1 45477
"595" "ENSG00000134256" "CD101" "1" 117001750 117036552 1 34802
"596" "ENSG00000134258" "VTCN1" "1" 117143587 117210960 -1 67373
"597" "ENSG00000134259" "NGF" "1" 115285904 115338770 -1 52866
"598" "ENSG00000134262" "AP4B1" "1" 113894194 113905201 -1 11007
"599" "ENSG00000134365" "CFHR4" "1" 196888014 196918713 1 30699
"600" "ENSG00000134369" "NAV1" "1" 201539127 201826969 1 287842
"601" "ENSG00000134371" "CDC73" "1" 193121983 193254815 1 132832
"602" "ENSG00000134375" "TIMM17A" "1" 201955503 201970664 1 15161
"603" "ENSG00000134376" "CRB1" "1" 197268204 197478455 1 210251
"604" "ENSG00000134389" "CFHR5" "1" 196977556 197009678 1 32122
"605" "ENSG00000134644" "PUM1" "1" 30931506 31065991 -1 134485
"606" "ENSG00000134668" "SPOCD1" "1" 31790422 31816022 -1 25600
"607" "ENSG00000134684" "YARS1" "1" 32775237 32817380 -1 42143
"608" "ENSG00000134686" "PHC2" "1" 33323623 33431095 -1 107472
"609" "ENSG00000134690" "CDCA8" "1" 37692481 37709719 1 17238
"610" "ENSG00000134697" "GNL2" "1" 37566816 37595937 -1 29121
"611" "ENSG00000134698" "AGO4" "1" 35808016 35857890 1 49874
"612" "ENSG00000134709" "HOOK1" "1" 59814786 59876322 1 61536
"613" "ENSG00000134716" "CYP2J2" "1" 59893308 59926773 -1 33465
"614" "ENSG00000134717" "BTF3L4" "1" 52056199 52090716 1 34517
"615" "ENSG00000134744" "TUT4" "1" 52408282 52553487 -1 145205
"616" "ENSG00000134748" "PRPF38A" "1" 52404602 52420836 1 16234
"617" "ENSG00000135821" "GLUL" "1" 182378098 182392206 -1 14108
"618" "ENSG00000135823" "STX6" "1" 180972712 181023121 -1 50409
"619" "ENSG00000135824" "RGS8" "1" 182641816 182684576 -1 42760
"620" "ENSG00000135828" "RNASEL" "1" 182573634 182589256 -1 15622
"621" "ENSG00000135829" "DHX9" "1" 182839347 182887982 1 48635
"622" "ENSG00000135835" "KIAA1614" "1" 180912897 180951614 1 38717
"623" "ENSG00000135837" "CEP350" "1" 179954773 180114875 1 160102
"624" "ENSG00000135838" "NPL" "1" 182789293 182830384 1 41091
"625" "ENSG00000135842" "NIBAN1" "1" 184790724 184974508 -1 183784
"626" "ENSG00000135845" "PIGC" "1" 172370189 172444086 -1 73897
"627" "ENSG00000135862" "LAMC1" "1" 183023420 183145592 1 122172
"628" "ENSG00000135870" "RC3H1" "1" 173931084 174022357 -1 91273
"629" "ENSG00000136628" "EPRS1" "1" 219968600 220046530 -1 77930
"630" "ENSG00000136630" "HLX" "1" 220879431 220885059 1 5628
"631" "ENSG00000136631" "VPS45" "1" 150067279 150145329 1 78050
"632" "ENSG00000136634" "IL10" "1" 206767602 206774541 -1 6939
"633" "ENSG00000136636" "KCTD3" "1" 215567304 215621807 1 54503
"634" "ENSG00000136643" "RPS6KC1" "1" 213051233 213274774 1 223541
"635" "ENSG00000137936" "BCAR3" "1" 93561741 93847150 -1 285409
"636" "ENSG00000137941" "TTLL7" "1" 83865024 83999150 -1 134126
"637" "ENSG00000137942" "FNBP1L" "1" 93448118 93554661 1 106543
"638" "ENSG00000137944" "KYAT3" "1" 88935773 88992953 -1 57180
"639" "ENSG00000137947" "GTF2B" "1" 88852633 88891944 -1 39311
"640" "ENSG00000137948" "BRDT" "1" 91949343 92014426 1 65083
"641" "ENSG00000137955" "RABGGTB" "1" 75786197 75795086 1 8889
"642" "ENSG00000137959" "IFI44L" "1" 78619902 78646145 1 26243
"643" "ENSG00000137960" "GIPC2" "1" 77979542 78138444 1 158902
"644" "ENSG00000137962" "ARHGAP29" "1" 94148988 94275068 -1 126080
"645" "ENSG00000137965" "IFI44" "1" 78649796 78664078 1 14282
"646" "ENSG00000137968" "SLC44A5" "1" 75202129 75611114 -1 408985
"647" "ENSG00000137970" "RPL7P9" "1" 96678874 96679620 -1 746
"648" "ENSG00000137975" "CLCA2" "1" 86424171 86456553 1 32382
"649" "ENSG00000137976" "DNASE2B" "1" 84398484 84415018 1 16534
"650" "ENSG00000137992" "DBT" "1" 100186919 100249834 -1 62915
"651" "ENSG00000137996" "RTCA" "1" 100266216 100292769 1 26553
"652" "ENSG00000142224" "IL19" "1" 206770764 206842981 1 72217
"653" "ENSG00000142583" "SLC2A5" "1" 9035106 9088478 -1 53372
"654" "ENSG00000142599" "RERE" "1" 8352397 8848921 -1 496524
"655" "ENSG00000142606" "MMEL1" "1" 2590639 2633016 -1 42377
"656" "ENSG00000142609" "CFAP74" "1" 1921951 2003837 -1 81886
"657" "ENSG00000142611" "PRDM16" "1" 3069168 3438621 1 369453
"658" "ENSG00000142615" "CELA2A" "1" 15456728 15472091 1 15363
"659" "ENSG00000142619" "PADI3" "1" 17249098 17284233 1 35135
"660" "ENSG00000142621" "FHAD1" "1" 15236521 15400283 1 163762
"661" "ENSG00000142623" "PADI1" "1" 17205128 17246007 1 40879
"662" "ENSG00000142627" "EPHA2" "1" 16124337 16156069 -1 31732
"663" "ENSG00000142632" "ARHGEF19" "1" 16197854 16212652 -1 14798
"664" "ENSG00000142634" "EFHD2" "1" 15409888 15430339 1 20451
"665" "ENSG00000142655" "PEX14" "1" 10472288 10630758 1 158470
"666" "ENSG00000142657" "PGD" "1" 10398592 10420511 1 21919
"667" "ENSG00000142661" "MYOM3" "1" 24056035 24112135 -1 56100
"668" "ENSG00000142669" "SH3BGRL3" "1" 26280086 26281522 1 1436
"669" "ENSG00000142675" "CNKSR1" "1" 26177484 26189884 1 12400
"670" "ENSG00000142676" "RPL11" "1" 23691742 23696835 1 5093
"671" "ENSG00000142677" "IL22RA1" "1" 24119771 24143140 -1 23369
"672" "ENSG00000142684" "ZNF593" "1" 26169908 26170873 1 965
"673" "ENSG00000142686" "C1orf216" "1" 35713877 35718894 -1 5017
"674" "ENSG00000142687" "KIAA0319L" "1" 35433492 35557950 -1 124458
"675" "ENSG00000142694" "EVA1B" "1" 36322030 36324154 -1 2124
"676" "ENSG00000142698" "C1orf94" "1" 34166883 34219131 1 52248
"677" "ENSG00000142700" "DMRTA2" "1" 50417550 50423443 -1 5893
"678" "ENSG00000142733" "MAP3K6" "1" 27354067 27366961 -1 12894
"679" "ENSG00000142748" "FCN3" "1" 27369110 27374824 -1 5714
"680" "ENSG00000142751" "GPN2" "1" 26876132 26890283 -1 14151
"681" "ENSG00000142765" "SYTL1" "1" 27342020 27353937 1 11917
"682" "ENSG00000142784" "WDTC1" "1" 27234632 27308636 1 74004
"683" "ENSG00000142789" "CELA3A" "1" 22001657 22012542 1 10885
"684" "ENSG00000142794" "NBPF3" "1" 21440128 21485005 1 44877
"685" "ENSG00000142798" "HSPG2" "1" 21822244 21937310 -1 115066
"686" "ENSG00000142856" "ITGB3BP" "1" 63440770 63593721 -1 152951
"687" "ENSG00000142864" "SERBP1" "1" 67407810 67430415 -1 22605
"688" "ENSG00000142867" "BCL10" "1" 85265776 85276632 -1 10856
"689" "ENSG00000142871" "CCN1" "1" 85580761 85584589 1 3828
"690" "ENSG00000142875" "PRKACB" "1" 84078062 84238498 1 160436
"691" "ENSG00000142892" "PIGK" "1" 77088989 77219430 -1 130441
"692" "ENSG00000142910" "TINAGL1" "1" 31576485 31587686 1 11201
"693" "ENSG00000142920" "AZIN2" "1" 33081104 33123492 1 42388
"694" "ENSG00000142937" "RPS8" "1" 44775251 44778779 1 3528
"695" "ENSG00000142945" "KIF2C" "1" 44739818 44767767 1 27949
"696" "ENSG00000142949" "PTPRF" "1" 43525187 43623666 1 98479
"697" "ENSG00000142959" "BEST4" "1" 44783585 44788170 -1 4585
"698" "ENSG00000142961" "MOB3C" "1" 46607719 46616811 -1 9092
"699" "ENSG00000142973" "CYP4B1" "1" 46757838 46819413 1 61575
"700" "ENSG00000143001" "TMEM61" "1" 54980628 54992288 1 11660
"701" "ENSG00000143006" "DMRTB1" "1" 53459399 53467488 1 8089
"702" "ENSG00000143013" "LMO4" "1" 87328880 87348923 1 20043
"703" "ENSG00000143028" "SYPL2" "1" 109466546 109482134 1 15588
"704" "ENSG00000143032" "BARHL2" "1" 90711539 90717302 -1 5763
"705" "ENSG00000143033" "MTF2" "1" 93079235 93139079 1 59844
"706" "ENSG00000143036" "SLC44A3" "1" 94820342 94895246 1 74904
"707" "ENSG00000143061" "IGSF3" "1" 116574399 116667755 -1 93356
"708" "ENSG00000143067" "ZNF697" "1" 119619377 119648266 -1 28889
"709" "ENSG00000143079" "CTTNBP2NL" "1" 112396214 112463456 1 67242
